어이털림,"나 중통임. 바이두에서 검색할 게 있어서 앱 켰는데 임효준 기사가 딱 대놓고 나오더라고?

보나마나 한국 깔보는 기사겠지만 아무 생각 없이 눌러서 댓글 보다가 대충 이런 내용의 댓글 발견함.

""중국인이 한국인으로 귀화하는 건 쉬운데, 한국인이 중국인으로 귀화하는 건 어려움. 왜인줄 암? 중국 귀화 조건은 까다로움. 귀화하기 쉬웠다간 한국인들 너도나도 하면서 중국으로 올테니까.""

순간 어이가 없어서 그냥 꺼버리느라 이미지 캡처는 못하긴 했는데... 뭐 아무리 인터넷이 검열되는 사회라지만 그런거랑 별개로 저건 그냥 또라이잖아ㅋㅋㅋㅋ근데 좋아요 엄청 받았드라.

도대체 중국인들이 생각하는 외국에서의 중국은 어떤 모습인거임ㅋㅋㅋㅋㅋ? 이건 뭐 '일본 대단해'급 아님ㅋㅋㅋㅋㅋ? 도대체 왜 저딴 나라들 사이에 껴서는...","['ㅅㅂ... 거울치료아니노', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ사회주의 가기싫은데..', '아닠ㅋㅋㅋ도대체 중국으로 귀화하고 싶어하는 한국인이 얼마나 될 거라고 생각하는 걸까. 우리는 공산당 눈치봐야 되는 그런 상황 드럽게 싫어요;;; 뭐만 하면 자국민들 잡아다가 코렁탕 전기구이 만드는데ㅋㅋㅋㅋ', '와 잘한다중국어..', '읭 그런가...', '한국 귀화하는 게 쉽나?? 까다롭다고 알고 있었는데 ㅋㅋㅋㅋ', '영주권은 쉬움', '귀화는 앵간히 막나가는 곳 아니면 다 까다로울 걸? 근데 중국은 까다로운게 아니라 인구 수가 감당이 안돼서 귀화 안 받는 거라고 나는 생각하는데ㅋㅋㅋㅋㅋㅋㅋ...참 대단한 애들이야.', '한국은 쉬운편이긴 함 근데 애초에 한국 사람 중에 중국 가보고 싶다는 사람은 있어도 중국에서 살고싶은 사람 있냐?ㅋㅋㅋㅋㅋㅋㅋ돈줘도 안가지 한국에서 살고싶다고 하지 전세계가 중국인이면 거부감 갖고 대하는데 그것도 모르고 쟤네 민족 단체로 도끼병 걸린게 개웃기네', 'ㅋㅋㅋㅋ원래 그래.. 자기들 똑똑하구 대단한줄알아..', '다들 자기네들 부러워하는 줄 아나봐....', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ중국 애들 개그 좀 치네?', 'ㅋㅋㅋㅋㅋㅋ배꼽킬러임', '중국인은 고갤 들어 천안문을 봐라', 'ㅋㅋㅋㅋㅋㅋㅋㅋ하...저런 것도 인류라고 봐야되나... 전국적으로 코로나랑 능지 바이러스가 퍼진 게 분명함', '중통인 애들한테 미안한 말이지만 걍 요즘 길거리에서 중국어만 들리면 걍 그 중국인 뚝배기 후려치고싶음.. 알바할때 중국인 가끔 오는데 왜 외국에 왔는데 주문할때 중국어를 쓰는걸까 그렇게 중국어 쓰고싶으면 즈그들 나라로 꺼진던가 ;;;', '나도 호텔에서 근무할 때 중국인들 영어 쓰는 거 들어본적 없음ㅋㅋㅋㅋ 중국어 가능 인원이 있어서 그런 것도 있긴 한데 해당 인원이 있든 없든 그냥 영어를 쓸 생각을 안함. 너는 어떻게 해? 중국어로 주문하면? 나같으면 중국어 모른다고 하고 막무가내로 나갈 거 같은데. 어차피 클레임도 못 걸거 아님ㅋㅋㅋ', '진짜 완전 공감이다 ㅋㅋㅋㅋㅋ 심지어 해외여행 갓을때도 나한테 중국어로 막 말하더라ㅋㅋㅋ영어 아님 한국어로 하라니까 그제서야 영어로 길 물어봄;;;', '솔직히 우리과 중 중국 좋아하는 애들 없을걸? 있으면 별종인거고.', '중통이 중국 더 싫어할듯 ㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋ', '한국인 귀화 개어려움 여자 그니까 한국인아이가 있는 외국인여성이 아니면 어렵다함 그 현한국인 전터키인 알파고영상 유튭에 쳐보면 자세히 나와있음 귀화시험 문제 한국인도 통과하기 어려움', '조선족은 귀화 쉽지 않음?', '조선족은 조선족이니까 쉬운거고...', '근데 중국인이 한국 귀화하기 쉬운건 사실임. 그냥 사실만 놓고 봤을땐 쟤들말이 맞을수도? 귀화하고 싶은 국가를 떠나서', '일단 댓쓴이 말이 옳고 아니고를 떠나서 요는 귀화 난이도가 아니라 한국인(내지는 다른 나라 사람들이) 중국으로 전부 귀화할 거라는 얘기잖아...', '짱깨들은 지들이 최곤줄 알잖아 중화사상ㅋㅋ 그래봤자 이제 코로나 보유국 이미지에서 못벗어남', '에효ㅠ임효준 짱개 다됐네', '착짱죽짱', '중국 줘도 안가져...', 'ㅅㅂ 나도 알바할때 거스름돈 분명 거슬러뒀는데 500원 안거슬러 줬다고 존나 박박 우기던 중국인땜에 걍 중국인들 싫어짐 나도 중국어가 전공이지만 요즘 중국인들 하는거 보면 전공에 대한 애정도 뚝뚝 떨어짐', 'ㅁㅊ 어떻게 됐어? cctv 돌렸음?', '아니 그냥 옆에 있던 사장님이 넌덜머리 난다고 500원 걍 줘버리고 보내라고해서 마무리 됨 근데 아직도 생각하면 개빡쳐 영어로 말하려고 노력도 안하고 중국어로만 우기는게 ㅈㄴ 싫어']"
중통 ㅇㅇㅈ교수님 중국어고문,"이번주에 진도 어느부분 나가신다고 하셨나요?
1,3번 ? 이라고 하셨는데 정확하게 기억이 안나서, 혹시 아시는 분은 댓글 부탁드립니다😊",[]
한국외국어대학교(글로벌) 29-1기 통번역연합회 신입 통ㆍ번역사 모집,"한국외국어대학교 글로벌캠퍼스 학생자치기구 통ㆍ번역연합회가 신입 통ㆍ번역사를 모집합니다.


통ㆍ번역연합회는 국제행사와 수출상담회, 영상물제작 등 다양한 분야에서 통ㆍ번역 실무를 수행하는 기구입니다.
실무경험을 통해 본인의 능력을 발휘하실 신입 통ㆍ번역사 여러분의 많은 지원 바랍니다.


1. 모집 대상 및 분야

가. 글로벌캠퍼스 재학생

나. 모집분야: 영어, 중국어, 일본어, 러시아어, 스페인어, 독일어, 프랑스어, 이탈리아어, 말레이ㆍ인도네시아어, 아랍어 등


2. 접수 기간 : 2021.03.14.(일) ~ 2021.03.24.(수)


3. 선발절차

가. 서류 결과 발표: 2021.03.26.(금)

나. 1차 필기시험: 2021.03.30.(화), ZOOM으로 진행, 19:00~20:10

다. 2차 면접전형: 2021.04.01.(목), ZOOM으로 진행, 19:00~22:00

라. 신입회원 설명회: 2021.04.05.(월), ZOOM으로 진행, 19:00~20:00


* 내부 사정에 따라 선발 세부일정이 변경될 수 있습니다. 자세한 사항은 한국외국어대학교 통번역연합회(www.usitf.kr)의 공지사항 확인 부탁드립니다.

** 합격에 대해서는 지원서에 기재된 연락처를 통해 개별연락 드립니다.

*** 필기시험은 1, 2교시로 나뉘어 진행됩니다. (1교시 19:00~19:30, 2교시 19:40~20:10)


4. 접수처: 한국외국어대학교 통번역연합회 지원사이트(www.usitf.kr/apply)

* 지원에 앞서, 한국외국어대학교 통번역연합회(www.usitf.kr)의 공지사항 참고 부탁드립니다.
* 카카오톡 오픈톡방을 통해 가입과 관련한 문의를 받고 있습니다. 통번역연합회와 관련한 모든 상담 환영합니다.
오픈톡방 주소는 https://open.kakao.com/o/swRjQk2c입니다.",['1학년도 많이들 하나요?..']
윤혜지 교수님 중국어기초고문,수업 교재 꼭 필요하나요?,[]
중국어 vs 베트남어,뭐가 더 유망할까...? 정해야 학원다니는데 ㅠ,"['전공이먼데', '그냥 자과대인데 해외취업 생각중이여서', '중국어 추천 ~', '중국어 인구가 훨씬 많으니깨', '중어', '중국 인구 13억 베트남 1억', '취업은 베어..', '중국어는 해두면 어떻게든 쓰게는 되더라', '대신 확실히 베트남쪽으로 갈거면 무조건 베트남어', '중국어는 이미 할 줄 아는 사람 넘쳐나 난 베트남', '해외취업 생각하면 언어를 미리 배울 필요가 없어ㅋㅋㅋ 영어만 해두면 되고, 그 나라에 취업되고나서 그나라 언어 배우면 돼~', '졸업하고 바로 취업이라... 미리해야되서...', '능력만 되면 언어 못해도 뽑아감.. 전공 공부를 더 하고 영문 이력서 보완하는걸 추천해..', '아니...그냥 바로 취업하는데 나는 골라가는거라서.. 중국아니면 베트남 선택만 하면되서...', '아 그런거면...! 나라면 중국어 할듯 중국 존나 싫긴 하지만 그래도 사용인구 많고 커리어에도 도움되는건 맞지ㅜ', '고마워!! 선택은 나의몫이지만 결정하는데 도움됬어!', '취업 생각하면 베트남 ....... 중국어는 이미 너무너무 포화상태']"
중국어통번역연습,과제 다 하셨나요?,"['본문암기하는거요?', '누구 교수님이요?? 저희는 본문암기는 없었어요!', '아뇨ㅠ', '저만어렵나요 ㅠㅠㅠㅠ']"
중급중국어회화 과제,wu wen shen 교수님 과제 뭐뭐 인지 알려주싱ㄹ 분 ... ㅠㅠㅠㅠㅠ,[]
중국어문법 최재영교수님,"혹시 과재 피드백해주셨나요ㅠㅠ??
밴드가 되는건지 안되는건지 모르겠네요ㅠㅠ",['저도 잘 모르겠네요 근데 없는 것 같아요!!']
중국산김치가 만들어지는 과정,상의탈의하고 굴삭기로 건지네 이거 올린 사람이 한국에 수출된다고 말함ㄷㄷ,"['맛만 좋은 굳', 'ㅋㅋㅋ목욕탕이네']"
혹시 1학년 장빈 교수님 중국어 표현 수업 들으시는 분 계신가요.?,저희 보충 시간 정해 달라고 문자 주셨는데 무슨 뜻이죠?ㅠ,[]
학교근처 중국집에서 쟁반짬뽕 먹어본사람,있어?? 어디가 맛있어??,[]
브릭스,중국어를 아예 모르고 중국ㅇㅔ 아예 몰라서 그럼지 무슨말씀하시는지 잘 모르겠음 ... ㅠ,"['혹시 지역 세미나..? ㄹㅇ 강의력 실화냐', '이거 교재는 뭐사야돼? ... 안나와서ㅜㅜ', '나돜ㅋㅋㅋㅋㅋㅋㅌ하나도 모르겠음', '이거 교재는 뭐사야돼? ... 안나와서ㅜㅜ']"
중급중국어강독 나만 과제 하나도 못풀겠냐,"어흑 대체 뭔 말인지 모르겠어
문제 푸는건데 아.. ㅓㅏㅜㅜㅜㅏ","['윤혜지 교수님이요 오늘 문제 푸는숙제 내주셨는데 어떻게 풀어야할지 모르겠어요...', '화이팅~><']"
중급중국어강독,이우용 교수님 수업듣는분 안계시나요??ㅠㅠ,"['저요!', '혹시 웹엑스 주소 올라왔나요?? 저왜 전 교수님 이클래스만 뜨죠?ㅜㅜ', '저도 계속 확인하고 있는데 안영은 교수님 웹엑스주소만 떠있어서..', '아 아직안뜬건 맞죠? 감사합니다..!', '저도 못찾겠어요ㅠ', '교수님한테 일단 쪽지 보내봤어요ㅠㅠ', '아직 아무것도 안뜬거 맞죠??ㅠㅠㅜ', '저도 쪽지 보냈는데 아직 안보셨어요ㅠ']"
중급중국어강독,이우용 교수님 들으시는분 웹엑스 주소 아시나요?ㅠㅠㅠ,[]
중국경제지리,저만 웹엑스 시작이 안되나요...,"['저도 안돼요..', '이제 되네요!', '방금오셨네']"
현대중국정치의이해,"웹엑스 주소가 이상한거같은데
다들 들어가지나",['댓글에 어떤분이 남겨주셨다 고고']
중국법 듣는 사람있니?,공부 어떻게 해야할까 ...?,"['나... 일단 수업 좀 더 들어봐야 감 잡힐듯 ㅋㅋㅋ.... 지금은 암것도 모르겠다', '음 그냥 수업만 듣고 교수님 말씀하시는거 필기정도만 해도 되겠지? 책은 참고도 못하겠음 해석이...안됨', '교수님 설명도 너무 장황하다 해야하나... 필기를 어케해야할지 감이 안와 ㅋㅋㅋㅋ ㅠㅠ']"
고급 중국어 문법,"교재 출고 지연됐다...
수업이 모렌데 그 전에 안 올 거 같은데 우짜냐",[]
중국법,뭘 배운건지 잘 모르겠... 화면 공유도 없이 그냥 설명만 들으려니까 힘들다...,['혹시 중국법 어떻게 공부하시는지요..?']
중국영화감상과비평 팀플,"Wujuan 교수님
팀플 같이 하실 3분 구함니다......",[]
중국법 혹시 해설있을까요?,"해설 없으면.. 너무 막막한데요
제가 한국법도 모르는데 허허 참",['ㅋㅋㅋㅋㅋㅋ한국어로 써져있어도 모르는데요 하하']
혹시 중국법의 이해 듣는 사람 있음?,교수님이 예습 해오랬는데 교재가 안 왔음ㅠㅠ 이거 어떡해,"['어차피 해석 안 시키신다고 하셨으니까 상관없지 않을까? 나도 안 왔어ㅠㅠㅠ', '그건 그런데 수업 못 따라갈까봐...그리고 수업 피피티 없을 거 같은데 교재 보면서 하는데 난 어떡해야할지 막막하다 과사 뭐해', '보냈으면 송장이라도 좀 알려주지']"
중국법,"내일 수업인데 교재 안 왔다
언제 오남...",[]
중국영화감상비평,중간전까진 녹강이라고 하셨죠....?,"['넹', '넹']"
왘 중국어 9년배웠는데,개꿀이다 대학중국어~!~@ 진리반오길 잘했다!,"['생태계파괴를 멈춰주세요', '엌ㅋㄱㄱㅋㅋ']"
중국어문법 ㅂㅊㅅ교수님,오티 못들었는데 공지사항 알려주실 수 있나요?,[]
고급중국어강독,강의계획표에 있는 교재 사라는 거야?,[]
시사토론중국어,시사토론중국어 남종호 교수님 수업 들으시는 분 계신가요?제가 수업을 늦게 잡아서 오티를 못들었는데 설명이 필요해합니다ㅠㅠ예습은 올라온 강의자료를 전부 번역하는건가요?,"['제가 드랍한강의주우셨군요! 2 韩，台湾关系랑 그 뒤에 단문1,2 예습하시면됩니다~', '예습은 번역을 하는건가요??', '네 아마 수업시간에 읽고해석시키실거에요', '네! 감사합니다ㅜㅜ']"
중국근 현대 철학사 웹엑스 링크,주세요 오늘 정정기간으로 들어왔더니 e클래스에 수업 추가가 안되어있네ㅠㅜ,[]
중국역사와예술,안영은 교수님 수업 OT내용 어떤거 있었는지 알려주실 분 계신가요ㅠㅠ,"['혹시 개인동영상은 어떤거인가요..?', '앗 감사합니다ㅠㅠ!! 수시로 이클래스 확인해볼게요 !!']"
온라인 실강,중국어나 일본어는 미니테스트 어떤식으로 봐요..? 종이에 적어서 보여주나,"['어떤식으로 하는데여 보통..? 테스트만 한다고하고 어떻게하는지 설명이없으셔서ㅋㅋㅋ', '아 그럼 한자같은것도 컴퓨터상에서 작성하는겅가요..?']"
중국학입문,혹시 중국학 입문 박홍서 교수님 금 5.6이랑 중국과 세계 목 7.8 교환 하실 분 계신가요?,[]
중국과세계1,"버리실분,,,제발요",[]
중국과세계1ㄴㅈㅎ,버리실분,[]
중국고대사,이근명 교수님 중국고대사 강의자료만 올라와있는데 저만 그런가요??,"['저도 그래요..', '첫주부터 휴강인걸까요...ㅠㅠ', '자료에는 첫주 ot하신다고 적혀있긴한데..', '네 저도요.. 웹엑스 주소 안알려주셨어요', '강의링크 댓글로 올라왔어요~!']"
중국문학사 과제,"예습과제 그거 수업끝나고 교수님께 보내는거지?
그럼 수업전에는 그거 예습과제만 하고 혼자 간직하고 있다가 수업끝나고 보내는거니까 수업전에 보낼 건 없는거지?
그리고 과제는 1장 요약 맞지..?","['제2주 강의내용 1)읽고 이해하기 ""중국문학의 변화와 발전\' 읽고 이해 2)읽고 요약하기 문학사 교재 제1편서설 1장, 2장 읽고 요약 1-2페이지. 퀴즈있음. 이거아님?', '근데 그거 수업전 제출이 아니라 수업 끝나고 제출이었으?!', '어 2장도 포함이야..? 고마워 ㅠㅠ 근데 중국문학의 변화와 발전은 모야..?', '수업전제출인지 후제출인지 몰라서ㅠㅠ 혹시 수업전제출이면 언제까지인지 알아?', '나 오티 제대로 안듣고 그냥 과제얘기하길래 허겁지겁 사진으로만 찍어놔서 잘모르겠는데 저렇게 적혀있음...ㅠㅠ', '나도 오티 제대로 못들었어ㅠㅠㅠㅠ 단톡방도 끝에 뭔가 만드신다한것같은데 안만드셨고 뭐가 뭔지 잘 모르겠음 ㅠㅜ', '나도..; 그 단톡방 만든다는 분이 채팅창에 번호 올리셔서 적어는 놨는데 그분한테 연락을 해야하는건지 뭔지 모르겠어서 그냥 가만히있는중......', '나도.. 찍어는 놨는데 어떻게해야할지 모르겠어서 아무것도 못하는 중.. 처음부터 불안불안하다 내 친구는 오티 열심히 들었는데도 과제얘기 딱 어떻다 이렇게 안하셔서 걔도 모르겠다네...', '공지 올라온거보니까 그분한테 메세지 보내야할듷;;ㅠ']"
대학중국어나 대학일본어 이런거,"그냥 교양으로 타과생이 들어도 되는거야?
대학영어 들은 고인물들은 안되는건가..?","['뭔소리야? 대학영어: 영어 관련 과 빼고 들을수있음. 대학외국어: 영어 평가에서 좋은 성적 받은 학생들이 대학영어 대신 들을 수 있음.', '대학영어는 이미 들었는데 듣고싶은게 생긴 4-1이에요! 들을 수 있을까요...? 영어평가에서 좋은 성적을 받지는 못했던 것 같은데요😅', '음... 자선으로 듣고 싶으신거라면 들어도 괜찮을텐데 평화/창조 뭐시기 등급에 따라 되고 안되고 정해져있을거에요 함 알아보세요.. 그리고 언어 배우고 싶으신거라면 차라리 학원을 다니시는게...?', '조언 감사합니다 ㅠㅡㅠ인쟈는 학원가야하나보네여 ㅠㅠㅋ', '4-1이라면 취업 준비하셔야죠 성님.. 취뽀하고나서 취미로 언어 배우기 ㄱㄱ', '나는...죄를 지었어...먼저가게...']"
중국고대사,웹엑스맞죠!? 주소 안올라왓는데.. 혹 아시는 분 알려주시면 감사하겠습ㄴ당,['넹 웹엑스 맞는데 주소를 안올리신듯...']
"중국영화감상비판 오티 내용 좀 알려주세요., .. .제발",제발요ㅜㅜ 증원되고들어가서 오티를 못갔어요...ㅠㅠㅠㅠㅠ,"['그냥.. 앞으로 중간고사 전까지는 녹강 올려주시고 중간고사 끝나곤가 팀플 한번 있댔어요 그 이후론 실강으로 하고영! 중간고사는 대체과제로 내주신다고 했던거같아요', '정말 감사합니다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅜㅠ 복받으세요!!!!!']"
이런 교재였음 당장 수강한다 ㅋㅋㅋㅋㅋ,"서점에 교재 사러 갔다가 눈에 띄여 사온 책인데 ㅋㅋㅋ
아 진짜 이런 교재로 중국어 배웠으면 졸라 빨리 입 트일듯 ㅋㅋㅋ

안에도 이모티콘 이미지로 된 그림책 + 해설이라 졸귀 ㅋㅋㅋㅋ
진짜 지금 쓰는 교재들 말고 이런 센스있는 걸로 좀 했으면ㅠㅠㅠㅠ",['오...다른 언어도 있으면 좋겠다']
"한국외대 전체학과 취업률(2019,대학알리미)","우리 학부는 얼마나 취업할까? 에 대한 명백한 자료
학부만 포함(대학원 미포함)

[단순 교육부 통계자료니 태클안받습니다]

Top 10
(글로벌) 국제금융학과 100%
(서울) 일본언어문화학부 100%
(서울) 중국언어문화학부 100%
(서울) 몽골어과 90%
(서울) 포르투갈어과 90%
(서울) 방송.영상.뉴미디어전공 84.6%
(서울) 베트남어과 83.3%
(글로벌) 폴란드어과 81.3%
(글로벌) 글로벌스포츠산업학부 81%
(서울) 말레이ㆍ인도네시아어과 80%

Top20
(글로벌) 체코슬로바키아어과 78.1%
(글로벌) 세르비아ㆍ크로아티아어과 77.3%
(글로벌) 그리스ㆍ불가리아학과 73.9%
(서울) 페르시아어ㆍ이란어과 73.9%
(글로벌) 정보통신공학과 73.9%
(서울) 태국어과 73.7%
(서울) 경영학부 73.3%
(서울) 경제학부 72.7%
(글로벌) 브라질학과 72%
(서울) 독일어과 71.9%

Top30
(서울) 네덜란드어과 70.6%
(글로벌) 루마니아어과 70.6%
(글로벌) 우크라이나어과 70.6%
(글로벌) 화학과 70.6%
(글로벌) 일본어통번역학과 69.2%
(서울) 노어과 68.9%
(글로벌) 산업경영공학과 68.2%
(글로벌) 인도학과 67.9%
(글로벌) 러시아학과 67.6%
(서울) 스페인어과 67%

Top40
(서울) 인도어과 66.7%
(글로벌) 철학과 66.7%
(글로벌) 중국어통번역학과 65.4%
(서울) 광고.PR.브랜딩전공 65.2%
(서울) 국제학부 65.2%
(글로벌) 수학과 65.2%
(글로벌) 프랑스학과 65.2%
(글로벌) 말레이ㆍ인도네시아어통번역학과 64.9%
(서울) 행정학과 62%
(서울) 독일어교육과 61.5%

Top50
(글로벌) 중앙아시아학과 60.9%
(서울) 스칸디나비아어과 59.3%
(글로벌) 이탈리아어통번역학과 59.1%
(서울) 국제통상학과 58.7%
(서울) 아랍어과 58.6%
(글로벌) 환경학과 58.3%
(글로벌) 전자공학과 58.1%
(글로벌) 독일어통번역학과 57.1%
(서울) 프랑스어교육과 56.5%
(서울) 터키ㆍ아제르바이젠어과 56.3%

Top60
(글로벌) 통계학과 55.9%
(글로벌) 전자물리학과 55.6%
(글로벌) 헝가리어과 55.6%
(글로벌) 사학과 54.5%
(글로벌) 스페인어통번역학과 54.4%
(서울) 정치외교학과 54.2%
(서울) 이탈리아어과 50%
(글로벌) 태국어통번역학과 48.4%
(글로벌) 영어통번역학부 47.5%
(글로벌) 생명공학과 46.4%

Top70
(글로벌) 언어인지과학과 45.2%
(서울) 한국어교육과 40.7%
(서울) 융합일본지역학부 25%
(서울) 영어교육과 24%
(서울) EICC학과

이외학부 자료X

<정성추천해주세요>","['대체 뭐로 취업하는거지', '대학원은 취업으로 치는거에요?', 'ㄴ 여기선 아닌듯', '컴전없는데?', '컴전도 탑텐아닌가', '기왕이면 졸업생 인원도 드러나게끔 지표를좀 반영했으면 좋았을텐뎀', '대체 어떻게', '우리과 취업이 되긴 되는구나 동유럽대는 뭔데 취업률 저렇게 높아', '현지취업은 100프로 가능하고 국내취업은 그냥 본인이 꾸준히 준비한 거일 듯', '현지취업 100%라고 누가 그러디?^^ 새내기니?', '정말 의미없는 자료니까 이거에 일희일비 하지 말어라 얘들아... 그해 졸업한 사람 중에 취업한 사람 비율인건데 보통 취업해야 졸업하기도 하고, 졸업하고 대학원 가는사람 or 고시공부하는 사람 등등 다양하기 때문에 이 지표는 그냥 아 이정도 취업하는구나~하고 넘기고 우리과는 왜 취업 못해?ㅜㅜ 하고 울진 말자...']"
쇼트트랙 선수 임효준 선수가,"중국국적으로 귀하했다는 보도가 나왔습니다.

평창동계올림픽 금메달리스트인 그는
현재 재판 중임에도 불구하고 중국국적을 취득했다는 사실이 MBC 취재 결과 확인됐다고 합니다.

재판이 무죄 판결 날 시에 중국 대표로 베이징 올림픽에 출전할 가능성이 상당히 높다고 합니다.

+ 물론 유죄판결이 나면 이 또한 무산될 가능성이 높다고 합니다~
재판 결과를 기다려봐야겠네요.

+ 첫 재판에서는 유죄, 두번째 재판에서는 무죄판결이 난 걸로 알고 있습니다. 마지막 판결만 남아있는 상황입니다.

https://youtu.be/AOuQkwKrlZE

위 영상을 많이 참고해서 글 쓴 겁니다!!!!
모르시는 분도 많으신 것 같고
스포츠에 관심 있으신 분들은 아셔야 할 사실 같아서
이 게시판에 올립니다.

문제 될 시에 삭제하겠습니다~","['중국......', '봤는데 좀 약았다고 생각했음 ㅠ 잘못했으면 반성하면서 살아야 되는데 계속 스케이트 타고 싶어서 귀화한 걸로 보이고 또 그게 요즘 좀 문제인 중국이라니... 금메달 땄을 때 좋아했는데 좀 아닌 것 같음', '근데 대회 나가려고 국적을 진짜 바꾼거임...? 올림픽 끝나고도 계속 중국인이고 중국선수 하려는건가 ㅁㅊ 으으', '귀화하는 체육인들 솔직히 좋게 안보임. 지들욕심채우러가는거잖아. 매국노랑 다를바가 없음']"
긱사 중국음식같이시켜드실분,최소금액이 부족해용,[]
중국영화감상과비평 수업 오티 내용 좀 알려주세요ㅠㅠㅠ,증원때 주워서 오티를 못들었는데 어떤 내용이었나요ㅜㅜ,['와 수업재미있겠다']
중국학입문(1) 질문입니다!,교수님이 아직 공지 안 올리신거죠..?,"['네네 ㅜㅜ😭', 'ㅠㅠㅠㅠ', '그러면 기다려야겠네요 ㅠㅠㅠ', '방금 공지 올라왔어용!!', 'https://hufs.webex.com/meet/hongseo', '진짜 감사합니다!', '! 감사합니다!']"
중통,장빈 교수님 비즈니스중국어작문 수업 난이도 많이 어려울까요? 잡을지 말지 고민중입니다,[]
시토중이랑 중국과세계 바꾸실분!,"Me 시토중
you 중국과세계 1",[]
