고급중국어회화작문,"zhangzhenting 교수님 첫날부터 수업하실까?
아직 교재준비 못했는데,,",0,"['나는 중회작인데 교재 아직 안ㅇ왔어...ㅠ', '당장 내일 수업인데 강의계획서 보니까 1과 나간다고 해서 걱정이네', 'ㅜㅜㅜ 나도ㅜㅜㅠ', '쨩쪈팅~', '헐 나도 교재.....', '학생들 책없다해서. 걍 안할그야 걱정마']"
중국어 잘하시는 분,이거 한자좀 알려주세요!!,0,"['감사합니당', '영어로 타이완 블랙 티라고 써 있는데..?', '아 저는 무슨 한자인지 궁금해가지고..ㅜㅜ', '御藏(황제에게 조공을할만큼 진귀한) 品香(품질이 좋으며 향기롭고) 著美天下(아름다움으로 천하에 유명한) 바로 그!!!!! 台湾红茶(대 만 홍 차) 무친~ 한입만~', '아 헐 대박 감사합니다ㅜㅜ']"
중국어통번역 프리젠테이션,"장빈교수님 수업 조원 구해요!!
한국인 구해요. 이중분들도 괜찮아요. 😊",0,"['아뇨... ㅠㅠ 고학년 수업이요', '한국인이신가용?!', '네!!']"
중통,"중통연 월34있는분
중국과세계 수78이랑 바꿀사람있나여?.",0,[]
중국학입문,박홍서 교수님 어때요?,0,[]
중통 현대중국경제 수12드랍 있으신가여,중중강 월12랑 교환가능할까여..?ㅜ,0,[]
"중통 전공 교환해요ㅠㅠ 중국문학과공연 , 지역문화와 축제 > 미디어 중국어, 중국어통번역기초","중표통 목 12
중회작 금34
중국지역문화와 축제 화78
중국문학과 공연 수56
중급중국어강독 이은주 월 12

이게 제가 있는 과목이고요

미디어 중국어
통번역기초
로 교환원해요ㅠㅜ",0,"['미중 어느 교수님 꺼요??', '안영은 교수님이요', '아그럼 안되겠네요ㅠㅠ']"
중통 수업 교환/ 미디어->지역축제,중통 미디어 중국어 화34랑 지역축제 화78이랑 교환할사람 있으신가요 교수는 똑같이 안영은교수님이요,0,[]
동아시아와 중국문화,왜 방을 안 만드셨을까...? 교수님 혹시 아프신걸까? 혹시 型冠肺炎!?,0,[]
질문 아직도 이클레스에 안올라오면 전어케요,?? 어디서 확인해야 하는거지 대체.. 중국어 표현과 통역 이중전공 수업인데 혹시 아시나요 ㅠㅠ,0,"['기다려야죠ㅠㅠ', '전학기 휴학해서 모르는데 이렇게 늦게 뜨나요? ㅠㅠ 뜨기는 뜨죠?ㅠㅠ', '아까부턴 이클래스 앱 알람 오는 것 같으니깐 교수님께서 공지 올리시면 알람 올거에요!', '감사합니다 비대면 첫경험이라 후달달해서요 ㅠ', '장빈교수님이요', '휴 저만그런게 아니군요 안심이 되었습니다 감사함다 ㅋㅋㅋ :)', '환장하겠네유..', '엥 웹엑스 주소 어디에 올라와있어요????', '아구 넘나감사합니다 ㅠㅠ']"
현재까지 국리 녹강인지 웹엑스인지 여부,"(전공)
국가조직과법질서 : 실강
행정과권리 : 녹강
행정조직과절차 : 녹강
범죄와형벌 : 녹강
헌법소송론 : 녹강
지식재산의 보호와 활용 : 웹엑스(실강)
부동산과규범 : 녹강
법률중국어 : 녹강

(교양)
부동산과법 : 녹강
계약과법 : 녹강
헌법과국가 : 웹엑스(실강)
상인과법 : 웹엑스(실강)
기업과법 : ?

-----------------------------
혹시 다른강의도 알려주실 분 계신가요?!",7,"['webex주소 뜨지 않았나요?', '실강이네요,,', '실강이에요? ㅠㅠ 왜 주소 안올라오지ㅠ', '감사해요 추가햇습니다!', '헌법과국가 실강 여부 나왔나요 ?', '정재도교수님 실강이라고 뜨는거같아요', '법률중국어 아마 녹강인듯?', '녹강인가요? 추가하겟습니다', '부동산은 어떻게 되는것인지.....', '그러게요 아직도 안나오네욤..', '감사합니다 엔젤이여,,,', '아닙니다 ㅠㅡㅠ 국리여러분 모두 수강신청 잘짜자고요!', '감사합니다..']"
박홍서 교수님 중국학입문,"금요일 56 78 상관없는데 드랍하실분 계세요,,?",0,['헉 ! 혹시 하시게 되면 쪽지부탁드려도 될까요-?']
