김영명 교수님 중국영화,초반에 안내사항 말씀해주실때 뭐 말하셨나요??,0,"['헉 감사합니다ㅜㅠㅠ 다른 전달사항은 없었죠??', '감사합니다ㅠㅠ!!']"
로스쿨 리트 준비방법 팁 공유,"9기 선배님이 써주신 건데, 내가 리트 공부하면서 제일 많이 도움되었고 효과도 있었던 것 같아서 허락받고 공유해!


‐----------이하 원문------------

안녕하세요! 저번에 리트공부법 관련해서 모인 후에 생각을 해봤는데 제가 재작년 이맘때인 3월 쯤 공부를 시작 했더라구요. 그때는 막막함에 시작이 참 힘들었던 것 같습니다. 여러분도 그런 답답함이 있을까해서, 조금이나마 도움이 되었으면 좋겠다는 생각에 제가 했던 공부법을 참고하시라고 올립니다!


* 일단은 준비한 게 없다면 최근기출부터 푸는 걸 추천합니다. 일단 풀어봐야 감이 잡힙니다. 저는 가장 최신기출부터 역순으로 풀어나갔습니다. 먼저 가장 최근 경향을 먼저 접해야 리트가 어떻게 나오는지 알고 대비하면서 나머지 기출들을 풀 수 있다고 생각했기 때문입니다. 그리고 기출들을 차별하지 않고 모두 중요하게 생각하고 3회독 했습니다. 마지막 회독은 2009년부터 최신까지 올라갔습니다. 저 같은 경우는 가장 최신(여러분들에게는 2021기출)이 가장 중요하다고 생각했고 아껴두지 않고 5번 풀었습니다.

* 될 수 있으면 3번 이상 돌리셔야합니다. 저번에 128점 나오신 분은 2월부터 10회독을 했다고 하더라구요. 저 같은 경우 3월부터 공부를 시작했고, 20학점과 동아리 활동을 하면서 간신히 3회독을 했습니다. 풀어보시면 아시겠지만, 3번 풀어도 만점 나오기가 아주 힘듭니다. 다시 풀기가 지겹다고 금방 사설문제나 psat등 다른 문제로 넘어가시는 경우가 많은데, 제 생각에 다시 풀었을 때 1개를 초과하여 틀리신다면 아직 기출을 제대로 안한 겁니다.

* 리트는 기출풀기와 풀이가 아주 중요합니다. 풀이는 애매하게 절대 넘어 가지 말고 끝까지 생각하는 게 가장 좋습니다. 30분정도 씨름해도 답이 안 나오면 좀 쉬었다가 나중에 다시 보시면 됩니다. 저 같은 경우 1회독 할 때는 모든 문제를 풀이했습니다. 두 번째부터는 조금이라도 애매하면 별표처서 그것만 풀이 했구요. 그래도 거진 반은 별표를 치게 되더라구요. 3회 때부터는 별표가 5개 이내로 줄었습니다. 제 생각에는 대충 5회독 하는 것 보다 끝까지 풀이한 3회독이 훨씬 낫습니다. 풀이는 처음에는 혼자서 생각하거나 스터디원끼리 방법을 공유하거나 하고 2번째부터는 혼자서 해결하려하고 정 안될 경우 그 리트기출하는 협의회에서 출간하는 기출풀이만 봤습니다.

* 실전이라고 생각하고 푸는 것이 매우 중요합니다. 친한 사람과 있더라도 리트 풀 때는 잡담을 하지 않으려 했고 시험장 같은 긴장감에서 풀려고 했습니다. 마지막 한 달은 시험시간에 생활 패턴을 맞췄습니다.

* 사설문제는 과하지 않을 정도만 내가 이제 기출이 너무 익숙해서 새로운 문제를 풀어서 실력을 테스트해보고 싶다 할 때 풀었습니다. 메가로스쿨 모의고사는 2번 가서 풀었고, 집중 안 될 때 시간을 재고 하루에 한 두 지문 정도 사설을 풀었습니다. 사설같은 경우 3회독 정도하고 나면 이게 나쁜 문제다 좋은 문제다 하는 느낌이 옵니다. 좋은 문제인데 내가 부족해서 틀렸다 싶은 것은 풀이를 했고 나머지는 아 그렇구나 하고 대충 넘겼습니다.

* 강의를 들어야하는지 많이 묻는데 저는 듣지 않고 무식하게 오로지 기출만 공부했습니다. 높은 점수를 원하신다면 강의를 듣는 것도 좋다고 하는데, 그게 아니고 시간이 없다면 개인적으로는 먼저 기출을 하는 걸 추천 드립니다.

★ 마지막에는 버리는 걸 염두 하셔야 합니다. 풀이법이나 이런 것 보다 사실 이게 리트에서 가장 중요하다고 생각합니다. 리트는 문제별로 점수가 다 똑같습니다. 어렵든 쉽든. 그렇기 때문에 시간을 너무 많이 잡아먹는 문제는 실전에서 거르고 바로 다음문제로 넘어가야합니다. 나중에 풀어보시면 알겠지만 중국의 자금성문제인가 뭐 말도 안 되는 문제 나왔는데 그런 거 하나하나 다 풀면 나중에 쉬운 문제도 다 놓치게 됩니다. 기출을 풀고 풀이하면서 항상 실제 시험이라면 이 문제를 맞닥뜨렸을 때 내가 과연 풀어야할지 버리고 넘어가야할지를 고민하십시오.
그리고 이건 진짜 도움이 컸던 것 같은데 시험장 갈 때 사설 문제 들고 들어가서 시험시작 직전에 10분정도 풀면서 미리 머리를 회전시켰습니다. 갑자기 문제를 들면 머리가 새하얘지기 마련인데 미리 풀다가 시험을 시작하니 더 속도가 빨라지더라구요.

* 리트를 풀다보면 쳐다도 보기 싫은 자기에게 취약한 주제들이 있습니다. 저 같은 경우 대통령제와 빛의 파동같은 분야가 그랬습니다. 누구는 독서로 해결해야한다는데, 지금 리트가 얼마 안남은 상황에서 여러분들이 그 모든 주제를 독서로 해결하기는 쉽지 않습니다. 저 같은 경우 제가 취약한 부분의 용어정리만 했습니다. 예를 들어 대통령제, 의회 등과 관련에서 간단히 용어정리만 해놓고 틈틈히 읽기만 해도 지문을 받아들었을 때 두려움이 많이 사라지더라구요(용어정리 사진 참조).

* 저는 리트 127점을 받았습니다. 결코 높은 점수는 아니지만 외대로스쿨에 오기는 편한 점수였던 것 같습니다. 만약 더 상위점수를 생각하신다면 제 방법은 크게 신경 쓰지 않으셔도 됩니다. 리트공부는 항상 불안합니다. 그럴수록 멘탈관리가 중요합니다. 항상 잘 될거라는 긍정적인 생각으로 임하셨으면 좋겠습니다.",35,"['작년부터 스타일 확 바뀌어서 이제 기출 많이 푸는건 의미 없음 특히 추리', '저 작년에 쳤습니다..', '그건 님이 걍 잘 치신거에요. 이제 기출은 걍 이런 문제는 안나오겠구나 하는 의미로 보고, 기출만 무한반복 하다가는 새로 나오는 유형에 대응 전혀 못하고, 시험장에서 머리 하얘질 수 있음. 새로운 유형을 만나도 풀 수 있는 연습을 해야함.', 'ㅇㄱㄹㅇ', '12기 시험까지는 기출 분석이 어느정도 유효했지만 이제 더이상은 기출반복으로 점수 올리는 시대는 갔습니다. 120점대 후반 맞아서 인서울 로스쿨 여유롭게 가는 시대도 갔구요.', '그건 모르지 않나요? 올해 시험에는 다시 기출기조를 유지할지 완전 새로운 유형을 낼지는 모르니 우선 기출분석하는게 맞다고 생각합니다', '기출 분석을 아예 하지말라는 소리가 아니구요..당연히 기출분석은 리트 공부의 기본 중의 기본이죠. 10회독이니 5회독이니 기출만 무한반복해서는 시험장에서 좋은 성적을 받지 못할 확률이 높다는 말이에요.', '작년에 기출로 대비안된건 팩트긴 한데 매년 달라지고 또 워낙 고학벌 수험생들이 많아서 예측 불가능하게 내는게 그냥 요즘 추세인듯요', '작년 126점인데 리트공부는 개개인마다 다 달라야합니다.” 백이면 백 다 자기 방식이 달라서 그대로 해보는건 의미가 없어요. 자기 방식 찾아야합니다.']"
중국어잘알 선남선녀 여러분,중국어 처음 시작할 때 간체자는 따로 배우고 시작하는게 좋을까요? 아니면 바로 시작하면서 익혀나가도 무방할까요?,0,"['엥? 걍 바로 시작', 'ㄹㅇ 암것도 몰라서ㅠ 그래 한자를 먼저 배워야 알 수 있고 그런건 아닌가봐??', 'ㅇㅇ 그냥 한자를 배우면서 시작하는건데??', '한자 잘 모르고 노베 상태로 중국학대 입학 간체자가 더 익숙한 상태지만 번체자 보고도 대충 뭔뜻인지 알 수 있음', '그냥 시작하면 돼요!']"
중국어 배우는데,한글 많이 도움돼? 군대에서도 가르치던데...,0,"['약파노', '안사요', '한글은 모르겠는데... 한자는 도움 됨...', '뭐래 한자가 도움되는 거지', '한글이 도움되면 한국인들 중국어까지 2개국어 패시브로 깔고갔겠지']"
심심해서 그러는데 본인이 겪은 제일 기묘한 일 말해보자,"나 코로나 전에 중국 유학 갔다가 진짜 황급히 돌아온 이유가 무서운 일들이 너무 많이 터짐.. 외국인 긱사 쓰는데 나 바로 윗방에서 어떤 애가 자해해서 피투성이 된채로 복도에 쓰러져 있었고, 결국 강제 귀국조치됨 심지어 그 자해하면서 내는 비명소리 나랑 룸메랑 같이 라이브로 들었음.. 사람이 낼 수 있는 가장 기괴한 소리였어 그 소리가 아직도 안 잊혀짐.. 방 안에 피로 다 칠해져 있었는데 학교측은 거기 그냥 페인트칠해서 새로 사람 받았다함.. 그러고 바로 다음날에 룸메랑 장보러 가는데 화단에 무슨 노란색 수건같은 뭉치가 있길래 가까이서 보니까 애기 발 같은게 밑에 삐죽 튀어나와있었음.. 나랑 룸메 둘다 너무 무섭고 놀라서 긱사로 뛰쳐가고 학교측에 얘기했는데 그 다음날 보니까 흔적도 없이 그냥 사라짐 .. 두개 연속으로 겪으니까 사람이 너무 피폐해져서 최대한 빨리 집에 오고싶더라",1,"['헐 중국 어느지역이었길래', '항저우 근처.. 근데 백화점도 있고 인구수 많은 곳이였어', '인형이었을꺼야....인형이었을꺼아.........ㅅㅂ', '그니까ㅠㅠㅠㅠㅠ 아직도 미스테리']"
공자 어학당으로 중국 유학 가보신 분 계신가요?,교환이나 칠쁠일은 아닌 것 같아서 여기 써봐요 ㅠㅠ!,0,['주변에 있기는 했음']
[끌올] 사범대 사가 관련 팩트 정리.txt,"[2014년]
- 불어, 독어 교육 임용TO 줄어듬에 따라 외국어교육을 중점으로 하는 외대 사범대의 인기가 처지기 시작. 이에 학교는 사범대학 통폐합을 위한 가안을 먼저 이사회에 제출한 뒤 승인을 얻어내고 발표는 그로부터 3일 뒤에 해버리는 졸속행정을 저지름. (자유전공학부 폐과하고 LD학부 만들 때 워낙 큰 반대를 겪어서 이렇게 한 것으로 추정됨)

<학교에서 내건 통폐합안>
각 25명인 프교와 독교에서 각 5명씩, 그리고 영어교육과에서 5명씩 인원을 감축해 중국어교육 전공을 신설하고, 프랑스어교육전공, 독일어교육전공, 신설될 중국어교육전공을 통합해 '제2외국어교육학부'를 만드는 것

- 이에 사범대 학생회에서는 ‘일방적인 구조조정 반대’, ‘사범대 학생들의 요구안 수용’ 등을 주장하며 학교 정문, 교내, 전체 교수 회의실 등에서 침묵 피케팅을 진행함
-> 이 때 흔히 사범대 학생회가 반발한 이유가 '일방적 사안 진행'에 있다고 알려져 있으나, 사실 더 근본적인 원인은 전공격하 자체에 반대했기 때문임
: 당시 사범대장 인터뷰
“당장 학교가 일방적으로 이번 사안을 진행했기 때문에 이를 반대해야 하는 이유도 있겠지만, 가장 먼저 학과 존속을 해야 했기 때문에 시위를 진행한 것입니다. 시위가 대화, 소통의 수단까지는 아니더라도 학교가 저희에게 반응할만한 역할은 해 주었던 것 같습니다”


- 사범대가 반발하자 학교 측에서는 ‘학과별 정원이 20명 미만이라 학과 유지엔 너무 적은 수’라며 ‘사범대학 내부에서 각 학과의 입학정원을 줄여 중국어교육학과의 정원 20명을 맞추면 각 학과 존속을 약속하겠다.’고 밝힘
-> 이에 사범대학 학생들과 교수진이 자체 회의를 거쳐 프교, 독교, 영교, 한교에서 각각 5명의 인원 감축안을 도출해 학교 측에 각 학과 유지를 요구
-> 그러나 학교 측은 높은 입시 결과를 자랑하는 한국어교육학과와 영어교육학과의 정원 감축은 불가능하다는 이유로 이 요구를 받아들이지 않았음

[2015년]
- 결국 학교 측은 중국어교육과를 17명으로 감축, 프교 독교는 7명을 줄인 18명으로 감축하기로 마무리.

[2020년]
교원양성기관 역량진단(교원양성진단평가와는 다른 평가이니 주의!!!)가 진행됨. 중국어교육과는 신설이라 제외됐고 영교, 한교, 프교, 독교 대상으로 평가가 진행된 결과 우리가 아는 그 충격적인 결과인 C등급이 떠버림.
4-5개 중 하나, 혹은 인서울 중 혼자 C등급 이런 게 아니라 전국 사범대 중 혼자 최하 등급인 C등급(!!!)에 해당해 더 충격적.

참고로 이 등급산출은
△교육여건(350점) △교육과정(500점) △성과(150점) 도합 1000점 만점으로 산출됨.
-> 주요 감점 항목 및 영역은 수업 규모의 적절성이나 재학생 만족도 등이었다고 함.
평가지표는 1년 전에 미리 알려줬지만 상세 배점 내역은 끝까지 드러나지 않았는데, 이 때문에 사범대에서는 상당히 당황한 것으로 보임

<TV조선 기사>
'행정지원의 충실성' 부분에서 한국외대는 20점 만점인 정량평가에서는 만점을 받았지만, 10점 만점인 정성 평가는 5.8점을 받았고, 40점이 걸린 '역량 제고 노력' 항목에서도 정량평가는 10점 만점을 받았지만, 정성평가에 30점 만점 중 17.3점을 받았다. 김태영 한국외대 사범대학장은 “각 대학마다 항목별로 잘한 부분, 부족한 부분이 있을 수 있는데, 우리의 경우 정성 평가의 모든 항목에서 56%~68% 점수가 나온 것이 이해가 되지 않는다”며 “무엇이 부족했던 것인지, 감점 요인이 무엇인지에 대한 기준도 알려주지 않아 더욱 납득하기 힘들다”고 말했다.

- 사범대는 교육부에 이의제기 서한을 보냈으나, 일부만 받아들여졌을 뿐 C등급이라는 결과 자체에는 변화가 없었음.
-> 사범대를 계속 끌고 가기 위해서는 C등급 결과에 따라 입학정원 중 30%에 해당하는 30명의 인원감축 필요

- 사범대학 기초 회의에서는 입학 정원을 유지하기 위해 ‘사범대학’이 아닌 ‘사범대학 미설치대학’으로 변경하는, 사실상 사범대를 폐지하는 결정이 내려졌으나, 막판 학과장 회의에서 영어교육과가 강력하게 반대함으로 인해 무산됨.

- 중국어교육과는 신설 학과라서 이 모든 사단과 관련이 거의 없었지만, 사범대 구성원들을 위해 '도의적인 책임을 지고' 대승적 차원에서 대책 마련을 돕겠다는 입장을 표명

- 사범대 내에서도 의견이 왔다갔다하자 결국 김인철 총장은 3개의 최후통첩안을 날림
ⅰ. 2020년 12월 말까지 사범대학 차원의 자체 개혁안을 마련
ⅱ. 5개 전공 유지는 가능하지만, 5개 학과 체제 유지는 불가
ⅲ. 감축되는 입학 정원 30명에 대한 운영 및 관리는 사범대학이 주관

[2021년]
- 우리가 아는 '외국어교육학부'로의 체제 변경이 이루어짐.(융합심리교육학부 신설은 공지가 올라왔다가 내려갔으므로 지켜봐야 됨) 사범대 학생회는 또 한번 의견수렴 없이 이루어진 학칙개정을 비판하는 성명을 게재.",3,"['끊임없이 노골적인 자기 밥그릇 챙기기 밖에 더되나 ㅋㅋㅋ 세상이 필요한 사람을 내놓을 생각은 안하고 어떻게든 지금 학생수를 유지하며 교수들은 그만큼의 영향력과 또 후배 교수를 뽑는 영향력, 그리고 그 영향력을 기반으로한 다른 여러 영향력을 도저히 놓을 수가 없지? 학생들도 마찬가지 ㅎㅎ 제발, 적어도, 기존대로 유지하라라는 말은 하지 말자. 정 애가 타면 더 나은 방향에 대해 연구해서 내놓아야지.']"
김영명 교수님 중국현당대소설 중간 레포트,공지에 5장이라 써있던데 그럼 10쪽인가요 아님 5쪽인가요?,0,['5쪽 보통 페이지로 생각하심']
중국어학개론 녹화하신분 계세요?,"녹화했는데 소리 안 들어가서 똥망...
공유 부탁드립니다 ㅜㅜ",0,"['교슈님께서 녹화하셨어요 곧 올라올거에요', '아 진짜요? 기다려봐야겠네요 감사합니다!']"
코퍼스,코퍼스 중국어 중간고사 시험 쳐??,0,[]
중국어교육과는 FM이 뭔가용,나무위키 보는데 중교만 FM이 없네요,1,"['하나되는 꿈..? 무슨 열정이었는데 중교선배한테 물어보면 아마 알거예용', '아직도 fm하노']"
중국대중문화,"ㅇㅁㅅ교수님 중국대중문화 4,5주차 못들어서 그런데 혹시 과제있었나요?",0,['아녀']
초급중국어회화 과제,초중회 이번주 과제 있었나요.??!!!,0,[]
우리나라는 결국에는 친중으로 가게 되어있음,"이것은 인구와 관련됨. 당장 지금만 해도 저숙련노동자의 경우 상당부분 중국인으로 대체되고 있다. 중국인들은 노동력 측면에서 한국인과 별 차이가 없고 임금이 매우 싸기 때문... 지금은 우리나라가 아직까지 자국민으로 저숙련노동수요를 충당할 수 있지만 20년 후에는 저숙련노동자들이 거의 100프로 중국인들로 대체될거임. 근데 문제는 뭐냐하면 우리나라가 민주주의 국가라는 것.. 이번 보궐선거에서 외국인도 투표가능하다는 뉴스 봤지? 앞으로 외국인 및 한국으로 귀화한 중국인들의 머릿수는 더 많아질것이 분명함. 어느순간에는 중국인의 이해를 대변하는 정당도 나올거임. 그런 뭐냐? 우리나라는 친중으로 가는거고 거시적인 측면에서 중국과 교류가 활발해지겠지만 한편으로는 중국의 속국이 되는것이 머지않아 이루어짐. 피할 수 없는 미래라 안타깝지만 현실이다

결론: 100년 후 대한민국은 중국의 속국이 될 가능성이 농후",1,"['어쩔수 없다 하고 손 놓고 있지 말고 경각심을 갖고 있는게 우리가 할 일이고 대안과 대비책을 찾아야 하는게 정치인들이 해야 할 일임', '방법은 인구가 늘어냐하는데 당장 2세를 희망하는 사람이 극히 드문데 극복할 수 있을까? 정치인은 결국에는 이해관계에 따라 움직이는거고 출산율을 올려야 하는데 방법이 거의 없지', '방법을 찾아야 하고 그걸 해야 하는게 우리가 할 일임 어쩔수 없다 하고 친중하는 정치인들 눈감아주고 경제에 필요하다 하고 차이나 머니 받고.. 하나씩 진행되는거임 홍콩을 봐 ㅋㅋㅋㅋㅋ 저항정신이 죽은 민중은 정말 미래가 없는거임 낙관적으로 희망적으로 생각하고 경각심 갖자 국민이 지금처럼 눈 시퍼렇게 뜨고 있으면 조선구마사 종영시킨 것처럼 변화가 있을거임.. 중국의 속국이 정말 되고 싶은게 아니라면', '그리고 속국이 될 수 밖에없다? 한국이 갖고 있는 소프트파워와 정상국으로서의 지위는 중국이 감히 넘을 수 없음 ㅋㅋㅋ ㅋ(중국 소프트 파워는 매년 조사하는 soft power 30대상국 가운데 꼴찌 수준임^^..) 그래서 요즘 그렇게 발작하고 있는거고..', '나는 가치판단 이야기를 한게 아니라 미래를 예측한거임. 착각 ㄴㄴ', '뭔 갑자기 가치판단..? 나 가치판단 언급한적 없는데 독해력/ 급발진 무엇..? 너야말로 착각 ㄴㄴ그리고 너가 뭔데 중국의 속국이 되는게 당연하다는 미래 예측을햌ㅋㅋㅋㅋ', '내 말뜻 혹시 못알아들어..? 한글 잘 못읽는건 아니지..?? 저 긴거 못읽고 낙관적으로. 희망적으로 . 홍콩 . 저항정신 단어 단어만 골라서 가치판단 소리 하는거 보면 독해력 심하게 부족하거나 한국인이 아니거나..', '내말은 한국이 나아갈 방향성을 이야기 하는게 아니라 지금 인구가 줄어들고 있고 저숙련노동자가 중국인으로 대체되고 있는 현상 때문에 친중으로 갈 확률이 높다고 이야기하고 있는거임. 그런 맥락에서 니가 옳다 내가 맞다 할 이유가 없는거고. 그리고 차이나머니의 문제가 아니라 현실에서는 외노자 수요가 얼마나 많은지 알고 이야기해야할거 같은데?', '외노자 비율이 얼마나 높아지던간에 국민 비율보다 높아지는게 아닌 이상 ""속국"" 이 되기란 쉬운 일이 아니에요....', '너 말대로 쉬운일이 아닌데 지금 출산율이 0.7인데 외국인 이민자가 많아지면 정치인도 신경을 쓸수 밖애 없고 친중성향으로 가게 된다고. 유럽 못봤어? 우리나라라고 크게 다를거 같음?', '중국이 자신들의 ""속국""이라 여겨졌던 조선조차 엄연히 ""속국""이 아니였습니다.. ㅋㅋㅋㅋㅋㅋ그만큼 신중한 워딩이 필요하다는 점 짚어드리는거에요 출산율이 심각한 건 사실이지만 그걸 장려해서 출산율을 높여야 하는게 우리가 해야 할 일이고요.', '유럽이 그래서 이민자 나라의 속국이 되었나요?', '아니 그니까 장려하면 올라가냐고요? 유치한 질문인데 그럼 당신은 애 몇명 낳으시게요?', '유럽은 자신보다 힘이 약한 나라의 사람을 이민자로 받아드렸는데 우리나라는 우리나라보다 국력이 강한 나라의 사람들을 이민자로 받아드리니까 다르죠', '오 질문 선넘네요 제 자녀계획은 제가 알아서 할게요 참고로 말씀드리면 우리 집은 자식 4명이에요 애국자 집안이에요 ㅈㄴ 유치하네 이렇게 말하고보니', '아 그럼 ㅇㅈ합니다....', '좀 정치인들이 정신좀 차렸으면 좋겠네요 ㄹㅇ로 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 속국이라는 워딩은 좀 조심합시당 ㅠ 괜히 중국인들이 좋아서 날뛸거 생각하니 역해서..', '걱정이다 진짜...중국 이민 말고 동남아나 아프리카쪽 받으면 안 되나', '중국인 쓰는 사장들 만나보니까 조선족이나 중국인들이 그나마 우리랑 성향이 비슷해서 많이 쓰더라', '그전에 내가 어떻게든 나라 미국에 판다']"
나 중국학 전공이고,"상해에 3년 살면서 되게 행복했었거든.. 중국인 친구들도 많이 사귀고
그래서 지금 중국과의 관계에 비판적인 견해는 갖고 있지만 중국인들 싸잡아 욕하고 이런 건 지양했단말야
근데 진짜.. 도대체 한국 와서 수업 듣는 중국인들은 왜 그런거야?ㅠㅠ 오늘도 수업 초반에 마이크 켜둔 거 모르고 한참을 떠들어서 교수님 화나시게 만들고..
한두명이면 모르겠는데 이런 경우가 너무 많으니까 이게 중국인 특성인가 생각하게 됨ㅠ",0,"['와 이거 공감 ㅠ 진짜 수업 초반에 마이크 켜두고 떠드는 사람있으면 중국인이야..', '오 나도 상해살앗어 다카시마야백화점 옆']"
임원빈 교수님 중국고대사와문화,중간시험 보나요? ㅠ,0,"['넹', '범위 왜 안알려주시나요 아직ㅠㅠ', '배운데까지 아닐까욤...', '어떤식으오 나올지 유형도 모르겠고요ㅠ', '화요일 시험 그 다음주로 미뤄질까요...? ㅜ']"
중국어처럼,"원래는 다른글자인데 소리비슷한걸로 의미부여하는 걸 총칭하는 말이 뭔지 배웠는데 아는 사람?
ex福자를 거꾸로 붙이는것",0,"['해음 문화?', '어 이거다 고마워', '해음문화?', '고마워~']"
영어대 졸업 요건 중 flex,제가 기타언어 외국어 인증 요건을 중국어 flex 시험을 봐서 채우려고 하는데 점수 기준이 어떻게 되는지 아시는 분 있을까요?,0,"[""300점입니다 http://chufs1.hufs.ac.kr/ 공지사항 중에 '졸업예정자 필독!' 첨부파일 참조하세용"", '헉 그러네요!!!! 감사합니다😁']"
우리나라에 중국인ㅈㄴ많구나,어제 경희대 올영갔는데 중국어방송이 나오질 않나 오늘 온 마라탕집은 중국인이 운영하고 내 옆 테이블도 중국인 손님이고... 에효,0,"['착', '검!', '지하철엔 일본어도 나올걸...?', '중국인들이 눈 찌푸려지게 하는 행동 많이 하긴 하고 화가 나는 짓을 많이 하는건 맞는데 세계화 시대에 딱히 이상한건 아닌것 같아...ㅎ', '노노 한국어방송은 안 나오고 중국어방송만 나오더라고 그래서 여기 중국인가했지', '중국인들은 너무 시끄러움']"
미령르바 과제,서양인이 보는 중국 우주관 대체 뭐라 써야되는 거야 그냥 상관적 우주론 쓰면 되나??ㅠㅠㅠ,0,"['??그런게 어디 나와? 그런 과제 없는데,,?', '온라인 강의 듣고 확인 문제!', '엥? 그거 상관적 사유에 대해 설명하는거 아니였나요??', '헉 쪽지로 잘못 보냈어요ㅋㅋㅋ 죄송합니다']"
코이티비 굉장히 직원들,"행복해보여

중국엔 이런 곳 없나

나 중국학대여서",0,['중국 학대 멈춰!']
중국인 교수님 수업과제에서,"""중국에서 시작된 코로나바이러스"" 보단 ""중국에서 시작되었다고 알려진 코로나바이러스""라고 하는게 낫겠죠..? 아니면 그냥 저 문장 자체를 삭제하는게 나을까요...?ㅠ",0,"['둘다 빼고 다른 말로 바꾸는게 나을것같네요ㅠㅠ', '그냥 빼세요 굳이 싶은 생각...']"
중국에서 가장 유명한 투자회사 어딘지아는사람,ㅈㄱㄴ,0,"['hsbc?', '유안타']"
마마무 회사 중국지지 그거,중국인 직원 하나 고용했는데 직원들 자고 있을때 올린거래 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,63,"['짱', '죽', '짱', '유일하게 불쌍한 중국인은 진화 같음. ㅋㅋㅋㅋㅋㅋ', '진화 한정 한국이 미안해.. ㅋㅋㅋㅋㅋㅋ', '그 함소원인가 하는 사람 남편이지? 그 사람은 진짜 개불쌍 ㅋㅋ', '현웃터짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '중국인이 한국에살려면 그정도은 해줘야지', '진화도 뭐...함소원이랑 짜고치고 방송한거같음 이미지메이킹 잘한거지 불쌍한 남편으로', '중국인들.. 이 글 보고 상처받지 마요 ㅜㅠㅠㅠ 상처받을 자격도 없으니까요🤪🤪🤪🤪', '익 1234 ㅈㄴ 대단해 ㅋㅋㅋㅋㅋㅋ']"
중국영화비평 과제영화,다들 어디서 보시나요?,0,[]
식약처가 한국은 중국의 속국이래,"식약처가 중국알몸김치 해명하는데 중국은 거대한 국가고, 우리는 중국의 속국이라 그랬대 ㅋㅋㅋㅋ 근데 검색하면 뉴스기사도 3-4개밖에 안뜨고 주요 언론사는 기사화도 안하네 ㅋㅋㅋㅋㅋㅋㅋㅋ",37,"['나라가 아주 맛이 가버렸음..', '중국속국이라고 해도 아무 태클 안걸린다는게 신기하다 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '본거 또보고', '웅웅 나는 이제야 봤거든 ㅋㅋ 실검도 없어서 저런 뉴스 뜨는지 알 수가 없더라고', '운동권들은 중국이 좋아서 중국 지지하는건가 민주당이 좋아서 중국 지지하는건가', '진짜 미치겠다 뭐 저런것들이 앉아있냐..', '나도 처음에 보고 저딴 공무원이 다있나 했는데 생각해보니까 대통령도 저런소리 했는데 공무원이 못할거 있나 싶음 ㅋㅋ']"
넷플릭스로 공부할 수 있는 언어,"웬만한 드라마들에 자막은 물론 더빙이 지원되는
언어가 많다
넷플릭스 언어설정을 바꾸면 해당 언어로
더빙과 자막을 즐길 수 있어

Bahasa Indonesia 🇮🇩
Deutsch 🇩🇪🇦🇹
English 🇺🇸🇬🇧
Español (España, Latino americana) 🇪🇸🇲🇽
Français 🇫🇷🇧🇪
Italiano 🇮🇹
日本語
Polski 🇵🇱
Português (Brasileiro Português) 🇧🇷
Türkçe 🇹🇷
ภาษาไทย 🇹🇭
위의 언어들은 웬만하면 다 있어

그 외에 우리캠에 있는 언어들 중에 비교적 덜 지원되는 언어는
中文, tiếng Việt, हिन्दी, 알루가투아라비야투, Nederlands, Svenska, русский
등이 있어

아쉽게도 몽골어와 페르시아어는 없어
이란에는 미국기업인 넷플릭스가 진출해 있지 않아
몽골어는 화자가 500만 명이 안되는 점에서 그래
중국에는 넷플릭스가 진출해있지 않은데
대만에는 진출한 덕분에 어느정도 중국어자료를 찾을 수 있어. 홍콩에도 진출해 있어서 광둥어도 있고.

나는 <퀸즈갬빗> <어둠속으로>라는 드라마와
<에놀라 홈즈>라는 영화를 정말 좋아하는데,
이것들을 9번 보면서 각각 다른 언어로 들었을 정도로 꽤나 더빙이 잘 되어있어

우리 한국드라마도 넷플릭스에서 제작한
<킹덤> <좋아하면 울리는> <인간수업>들은
여러 언어로 더빙되어 있는데
한국 사람들 특유의 느낌 때문에 서양 언어는 비추...
안 어울림ㅋㅋㅋ

그냥 서양 드라마 볼 때 자기 전공어로
더빙과 자막을 틀어서 보면 즐겁게 공부할 수 있을듯",2,"['아랍어는 왜 ⸌◦̈⃝⸍ʷʰʸˀ̣ˀ̣ˀ̣ 빼', '중국어 꿀팁 걍 넷플언어를 중국어로 설정하면 자막 다나옴']"
